id,title,type,open_year,rate,running_time,genre1,genre2,genre3,actor,director,summary
38,라라랜드,Movie,2016,8.7,2시간 8분,코미디,드라마,음악,"Ryan Gosling, Emma Stone, John Legend, Rosemarie DeWitt, J.K. Simmons, Amiée Conn",Damien Chazelle,"차들로 빽빽이 들어찬 LA의 고속도로. 거북이 걸음이던 도로가 뚫리기 시작하지만 미아 지금 손에 든 연기 오디션 대본을 놓지 못한다. 세바스찬은 경적을 누르며 미아를 노려보고는 사라진다. 악연의 시작. 이후 미아는 감미로운 피아노 선율에 이끌려 재즈바로 향하는데, 연주자가 바로 세바스찬이다. 미아가 세바스찬에게 인사를 건네려고 다가가던 순간은 하필 그가 재즈바의 레퍼토리를 무시하고 연주한 탓에 해고된 직후. 세바스찬은 인사를 건네려 다가온 미아를 쌩하니 스쳐 지나가버린다. 세 번째로 두 사람은 파티에 온 손님과 출장 밴드의 키보드 연주자로 다시 만나는데..."
39,애비규환,Movie,2020,6.8,1시간 50분,코미디,드라마,가족,"Krystal Jung, Jang Hye-jin, Choi Deok-moon, Shin Jae-hwi, Lee Hae-yeong, Kang Mal-geum",Choi Ha-na,"연하 남친 호훈과의 불꽃 사랑으로 임신을 하게 된 대학생 토일. 출산 후 5개년 계획까지 준비하며 결혼을 선언했지만, 돌아온 것은 “넌 대체 누굴 닮아 그 모양이냐”는 부모님의 호통뿐이다. 누굴 닮았는지 직접 확인하겠다며 찾은 친아버지는 기대와 달리 실망스럽기만 하고, 착잡한 마음으로 집으로 돌아오자마자 예비 아빠 호훈의 행방이 묘연해진다. 어색한 현아빠, 철없는 구아빠, 집 나간 예비 아빠까지! 첩첩산중 설상가상 그야말로 ‘애비규환’이로다!"
40,원더 휠,Movie,2017,6.9,1시간 41분,드라마,로맨스,,"Jim Belushi, Juno Temple, Justin Timberlake, Kate Winslet, Max Casella, Jack Gore",Woody Allen,웨이트리스로 일하는 지니는 해변의 안전요원 믹키와 사랑에 빠진다. 예상치 못한 캐롤라이나가 등장하며 코니 아일랜드에서 우연처럼 만난 세 남녀의 엇갈리는 로맨스가 시작된다!
41,윤희에게,Movie,2019,7.5,1시간 46분,로맨스,드라마,,"Kim Hee-ae, Yuko Nakamura, Kim So-hye, Seong Yu-bin, Hana Kino, You Chea-myung",Lim Dae-hyung,"갓 수능을 마친 고등학교 3학년 새봄은 우편함에서 수상한 편지를 발견한다. 일본 북해도의 어느 마을에서 엄마를 향해 날아든, 절절한 연애 편지. 3년 전에 엄마와 이혼한 아빠도, 하나뿐인 삼촌도 엄마에 대해 잘 모르는 눈치다. 늘 피로에 찌들어 있고 무기력해 보이는 엄마가 답답했던 새봄은 무작정 엄마에게 같이 여행을 가자고 조른다."
42,레이디스 나잇,Movie,2017,6.1,1시간 41분,드라마,코미디,범죄,"Scarlett Johansson, Jillian Bell, Zoë Kravitz, Kate McKinnon, Ilana Glazer, Ty Burrell",Lucia Aniello,대학 시절 절친들이 상원 후보자인 제시카의 결혼 전 처녀 파티를 즐기려 마이애미로 향하고 고용한 남성 스트리퍼가 사고로 죽게 되고 강도들에게 위협을 당하며 모든 일들을 헤쳐나가는 내용의 이야기.
43,블레이드 러너 2049,Movie,2017,8.6,2시간 44분,SF,액션,드라마,"Ryan Gosling, Harrison Ford, Ana de Armas, Sylvia Hoeks, Robin Wright, Mackenzie Davis",Denis Villeneuve,"인간과 리플리컨트가 혼재된 2049년. 인간의 통제를 벗어난 리플리컨트를 쫓는 블레이드 러너 K는 임무 수행 도중 약 30년 전 여자 리플리컨트의 유골을 발견하고 충격적으로 출산의 흔적까지 찾아낸다. 리플리컨트가 출산까지 가능하다는 사실이 알려지면사회에 큰 혼란이 야기되므로 이를 덮으려는 경찰 조직과, 그 비밀의 단서를 찾아내 더욱 완벽한 리플리컨트를 거느리고 세상을 장악하기 위해 K를 쫓는 니안더 월레스. 리플리컨트의 숨겨진 진실에 접근할수록 점차 정체성의 혼란을 겪게 되는 K는 과거 블레이드 러너였던 릭 데커드를 만나 전혀 상상치 못한 진실을 마주하게 되는데..."
44,배드 지니어스,Movie,2017,8.5,2시간 10분,스릴러,코미디,범죄,"Chutimon Chuengcharoensukying, Eisaya Hosuwan, Teeradon Supapunpinyo, Chanon Santinatornkul, Thaneth Warakulnukroh, Pasin Kuansataporn",Nattawut Poonpiriya,긴급 뉴스! “올해 시험을 주관하는 STIC 협회가 부정행위를 발각해 큰 논란이 있었습니다. 몇몇 아시아 국가에서 시험지가 유출됐다는…” 천재소녀 ‘린’이 설계한 완벽한 답안지 모두가 원하는 그녀의 답안지로 전세계를 속여라! 시차를 이용한 완벽한 계획 거금이 걸린 천재의 위험한 신종(?) 학업 비즈니스가 시작된다!
45,조,Movie,2018,6.7,1시간 44분,SF,스릴러,로맨스,"Julian Koechlin, Michèle Breu, Laura Sophia Becker, Christoph Keller, Nadine Landert, Patric Gehrig",Johannes Thüring,"커플들의 연애 성공률을 예측해주는 연구소에서 일하는 그녀 ‘조’는 함께 일하는 ‘콜’에게 사랑의 감정을 느끼게 된다. 하지만 ‘콜’과의 연애 성공률이 ‘0퍼센트’라고 나오자 결과를 믿을 수 없던 ‘조’는 ‘콜’에게 자신의 마음을 고백한다. 그리고 ‘조’는 곧 충격적인 대답을 듣게 되는데… “조, 그건 당신이 내가 만든 로봇이기 때문이야”"
46,크루즈 패밀리: 뉴 에이지,Movie,2020,8.3,1시간 35분,판타지,액션,코미디,"Nicolas Cage, Emma Stone, Ryan Reynolds, Peter Dinklage, Leslie Mann, Kelly Marie Tran",Joel Crawford,"동굴을 떠나 새로운 거주지를 찾아 나선 크루즈 패밀리. 우여곡절 끝에 찾은 완벽한 트리 하우스에서 진화된 인류, 베터맨 패밀리와 마주한다. 도구를 사용하고 ‘집’에서 안전하게 살아가는 지능형 베터맨 패밀리와 맨손으로 사냥하고 자연과 함께 살아가는 본능형 크루즈 패밀리는 너무나도 다른 삶의 방식으로 사사건건 부딪힌다. 반면 처음으로 여자 사람친구를 만난 ‘이프’와 ‘던’은 가족들과 달리 우정을 쌓아가지만 점점 두 가족에게 예상치 못한 위협이 닥쳐오는데…"
47,그녀,Movie,2013,8.7,2시간 6분,SF,드라마,로맨스,"Joaquin Phoenix, Scarlett Johansson, Amy Adams, Rooney Mara, Olivia Wilde, Chris Pratt",Spike Jonze,"테오도르 다른 사람들의 편지를 대신 써주는 대필 작가로, 깊이 아꼈던 아내와 이혼 소송 중이다. 타인의 마음을 전해주는 일을 하고 있지만, 정작 테오도르 자신은 너무 외롭고 공허한 삶을 살고 있다. 그러던 어느 날, 스스로 생각하고 느끼는 인공 지능 운영체제인 사만다를 만나게 된다. 사만다는 따뜻한 목소리와 뛰어난 전산처리 능력을 통해 테오도르가 더 편안한 삶을 살 수 있도록 돕고, 테오도르는 자신의 육체를 통해 사만다가 더 많은 세계를 경험할 수 있도록 격려한다. 그렇게 둘은 직접적인 접촉보다 밀도 높은 정신적 교감을 나누는데…"
48,그래비티,Movie,2013,8.4,1시간 31분,드라마,판타지,음악,"Sandra Bullock, George Clooney, Ed Harris, Orto Ignatiussen, Phaldut Sharma, Amy Warren",Alfonso Cuarón,"허블 우주 망원경을 수리하기 위해 우주를 탐사하던 라이언 스톤 박사는 폭파된 인공위성의 잔해와 부딪히면서 우주 공간에 홀로 남겨진다. 탑승했던 왕복선은 파괴됐고 산소는 희박해져간다. 홀로 남겨졌다는 공포가 그녀를 휘감아 가던 순간, 그녀의 앞에 베테랑 동료 우주비행사인 매트 코왈스키가 구세주처럼 나타난다. 인공위성의 잔해가 지구를 한 바퀴 돌아 다시 덮쳐오기까지 걸리는 시간은 단 90분. 그 전에 그들은 우주 왕복선과 가까이 있는 ISS로 이동해서 소유즈를 활용해 지구로 귀환하기로 하는데..."
49,50가지 그림자: 해방,Movie,2018,6.5,1시간 45분,드라마,로맨스,스릴러,"Dakota Johnson, Jamie Dornan, Eric Johnson, Luke Grimes, Rita Ora, Eloise Mumford",James Foley,"모든 과거를 잊고 서로에게 더 깊게 빠져든 ‘크리스찬 그레이’와 ‘아나스타샤’. 그레이의 독특한 취향으로 시작된 이 비밀스러운 관계는 더 큰 자극을 원하는 아나스타샤로 인해 역전되고, 마침내 그녀의 본능이 지배하는 마지막 절정의 순간을 맞이하게 되는데…"
50,랑종,Movie,2021,7.6,2시간 11분,스릴러,공포,,"Narilya Gulmongkolpech, Sawanee Utoomma, Sirani Yankittikan, Yasaka Chaisorn, Boonsong Nakphoo, Arunee Wattana",Banjong Pisanthanakun,"태국 북동부 이산 지역의 시골 마을. 이곳 사람들은 집, 숲, 산, 나무, 논밭까지, 모든 것에 혼이 깃들어 있다고 믿는다. 대를 이어 조상신 바얀을 섬기는 랑종 님은 조카 밍의 상태가 심상치 않음을 직감한다. 랑종을 취재하기 위해 님과 동행하던 촬영팀은 신내림이 대물림되는 순간을 포착하기 위해, 밍과 님, 그리고 가족에게 벌어지는 미스터리한 현상을 카메라에 담기 시작한다."
51,비바리움,Movie,2019,6.6,1시간 37분,SF,공포,코미디,"Imogen Poots, Jesse Eisenberg, Eanna Hardwicke, Jonathan Aris, Senan Jennings, Molly McCann",Lorcan Finnegan,"함께 살 곳을 찾던 ‘톰’과 ‘젬마’. 중개인으로부터 ‘욘더’라는 독특한 마을의 9호 집을 소개받는다. 똑같은 모양의 주택들이 즐비한 곳에서 알 수 없는 기묘함에 사로잡힌 순간, 중개인은 사라져 버린다. 어떤 방향으로 향해도 집 앞에 다다르는 이곳에서 우리의 선택은 없다, 오직 살아갈 뿐!"
52,칠드런 액트,Movie,2018,7.3,1시간 45분,드라마,,,"Emma Thompson, Fionn Whitehead, Stanley Tucci, Ben Chaplin, Eileen Walsh, Nikki Amuka-Bird",Richard Eyre,"존경 받는 판사 피오나는 결혼생활의 위기를 맞은 가운데, 치료를 거부한 소년 애덤의 생사가 달린 재판을 맡게 된다. 이틀 안에 치료를 강행하지 않으면 목숨이 위태로운 상황에서 애덤의 진심을 확인하고 싶었던 피오나는 병원으로 직접 찾아가고, 그날의 만남은 두 사람의 삶에 예기치 않은 파장을 일으키는데……"
53,부서져 흩어지는 모습을 보여줄게,Movie,2021,8.3,2시간 7분,판타지,,,"Taishi Nakagawa, Anna Ishii, Kai Inowaki, Kaya Kiyohara, Airi Matsui, Takumi Kitamura",SABU,어디에나 있을 법한 고등학생 하마다 키요스미는 '학년에서 제일가는 극혐'이라 불리며 고립되어 있던 1학년 쿠라모토 하리를 집단 괴롭힘으로부터 구해내려한다. 키요스미는 하리의 사랑스러움과 마음의 아름다움을 깨닫는 것과 동시에 하리는 키요스미에게 감사와 동경의 마음을 품으며 두 사람의 마음의 거리를 좁혀간다. 하지만 하리에게는 누구에게도 말하지 못한 비밀을 가지고 있어 하리를 끝까지 지키려 하는 키요스미에게도 「엄청난 위험」이 닥쳐온다
54,용쟁호투,Movie,1973,8.3,1시간 42분,액션,범죄,드라마,"Bruce Lee, John Saxon, Jim Kelly, Sek Kin, Ahna Capri, Robert Wall",Robert Clouse,"미국 정보부에서는 헤로인을 밀조하고 인신매매까지 벌이는 한을 체포하기 위해, 소림사 출신의 무술인 리에게 도움을 청한다. 쿵푸학교로 위장된 한의 요새화된 섬에서 3년마다 열리는 무술대회에 출전하게 하는데, 누이동생의 죽음이 한과 관련이 있는 것을 알고 그들을 응징하기로 마음 먹는다. 섬에 도착한 무술인들 중에는 암흑조직에 쫒기는 로퍼와 가라데 선수로 경찰에 쫒기는 흑인 윌리암즈가 있었다. 리는 정보부에서 미리 침투시킨 메이 링과의 접선에 성공하고, 그녀로부터 섬의 여자들이 계속 실종되고 있다는 말을 듣고 야밤에 몰래 정탐을 하기로 계획하는데..."
55,Boundless,Movie,2013,7.1,1시간 35분,다큐멘터리,,,"Johnnie To, Andy Lau, Lau Ching-wan, Louis Koo, Sammi Cheng, Sylvia Chang",Ferris Lin,"As Hong Kong's foremost filmmaker, Johnnie To himself becomes the protagonist of this painstaking documentary exploring him and his Boundless world of film. A film student from Beijing and avid Johnnie To fan, Ferris Lin boldly approached To with a proposal to document the master director for his graduation thesis. To agreed immediately and Lin's camera closely followed him for over two years, capturing the man behind the movies and the myths. The result is Boundless, a candid profile of one of Hong Kong's greatest directors and a heartfelt love letter to Hong Kong cinema."
56,캡틴 판타스틱,Movie,2016,8.6,1시간 58분,드라마,코미디,,"Viggo Mortensen, Samantha Isler, Annalise Basso, Steve Zahn, George MacKay, Nicholas Hamilton",Matt Ross,"벤(비고 모르텐슨)은 깊은 숲속에서 여섯 아이들을 홀로 키우고 있다. 벤은 아이들에게 홈스쿨링을 한다. 아이들은 사냥과 채집은 물론 여러 나라의 언어와 헌법, 철학에도 정통하다. 하지만 벤과 아이들의 가슴 한구석엔 어머니의 빈자리가 늘 남겨져 있다. 그러다 어느 날 아이들은 어머니의 부고를 듣는다. 벤과 아이들은 아내의, 엄마의 장례식에 참석하기 위해 도시로의 여정을 떠난다. 줄곧 자신들이 공동으로 구축한 세계에서만 살던 아이들은 낯선 자극에 쉽게 흔들리고 마음을 뺏긴다. 미지의 것들로 가득한 도시는 쉼없이 아이들을 매혹하는데..."
57,아멜리에,Movie,2001,8.8,2시간 2분,코미디,MadeinEurope,로맨스,"Audrey Tautou, Mathieu Kassovitz, Rufus, Lorella Cravotta, Serge Merlin, Jamel Debbouze",Jean-Pierre Jeunet,"오랜만에 느끼는 아빠의 다정한 손길에 두근거리는 심장을 심장병이라고 오해한 아빠 덕분에 학교는 구경도 못해본 아멜리에. 노틀담 성당에서 뛰어내린 관광객에 깔려 엄마가 하늘 나라로 가 버리고, 유일한 친구 금붕어마저 자살을 기도한 뒤 그녀는 정말로 외톨이가 된다. 하지만 어느날 빛 바랜 사진과 플라스틱 군인, 구슬이 가득 담긴 낡은 상자를 우연히 발견하면서, 그녀에게 마법 같은 일들이 시작된다. 주변 사람들에게 행복을 찾아주는 기쁨을 통해 삶의 행복을 발견했다고 굳게 믿던 그 순간 그녀의 심장이 또다시 두근거리기 시작하는데..."
58,복잡한 이야기,Movie,2013,5.3,1시간 48분,드라마,,,"Jacqueline Zhu Zhi-Ying, Jacky Cheung, John Shum Kin-Fun, Stephanie Che, Wang Ziyi, Deanie Ip",Kiwi Chow,돈 때문에 홍콩 부부의 대리모가 되기로 한 중국 본토 학생. 하지만 얼토당토않은 이유로 대리모 계약이 파기되는데. 삶의 거대한 소용돌이 속으로 빨려든 그녀의 앞날은?
59,로맨틱 홀리데이,Movie,2006,7.8,2시간 16분,로맨스,코미디,MadeinEurope,"Kate Winslet, Cameron Diaz, Jude Law, Jack Black, Eli Wallach, Edward Burns",Nancy Meyers,"새로운 인생을 위한 크리스마스 여행낯선 곳에서 운명적인 사랑이 시작된다!L.A에서 잘 나가는 영화예고편 제작회사 사장인 아만다(카메론 디아즈)는 아름다운 외모에 넘쳐나는 돈, 화려한 인맥 등 누가 봐도 성공한 여자다.부족할 것 없는 그녀에게도 골칫거리가 있었는데 그건 바로 맘처럼 되지 않는 연애문제.같은 회사에 근무하던 남자친구는 회사의 어린 직원과 바람이 나고, 그녀는 이 모든 상황이 끔찍하기만 하다.영국 전원의 예쁜 오두막집에 .."
60,에이리언: 커버넌트,Movie,2017,7.1,2시간 2분,공포,SF,스릴러,"Michael Fassbender, Katherine Waterston, Billy Crudup, Danny McBride, Demián Bichir, Carmen Ejogo",Ridley Scott,2천명의 승객과 12명의 승무원을 실은 커버넌트호는 새로운 행성의 개척과 이주를 위해 항해 중이다. 인공지능 로봇 월터가 홀로 깨어 승무원들의 건강을 관리하던 중 예기치 못한 사고로 선장이 사망하고 승무원들이 깨어난다. 이들은 커버넌트호를 정비하던 중 인근의 행성으로부터 알 수 없는 신호를 감지한다. 여행에 지친 승무원들은 다니엘스의 반대에도 불구하고 행성을 탐사하기로 결정한다. 이들은 정체불명의 생명체에 감염되어 위기에 빠지지만 10년 전 사라졌던 프로메테우스호의 인공지능 로봇 데이비드의 도움을 받아 상황을 모면하는데...
